wall_seconds,reset_count,step,cycle_mode,cycle_count,experiment,symmetry_break,drive_env,gate_value,signal_phase,corr_value,replay_period_ratio,frequency_faithfulness,output_omega,output_replay_adv,current_balance,C_mean,C_slow_mean,R_mean,S_mean,dC_mean,dC_pos_mean,dC_neg_mean,R_slow_mean,retention_mean,improve_mean,degrade_mean,surprise_gate_mean,quiet_prune_mean,S_growth_mean,S_mass
122.58061159960926,0,661,night,0,temporal_v1,,0.0,0.0,1.5707963267948966,-0.7902514338493347,nan,nan,0.022606970742344856,0.010481402277946472,0.0,0.9999924302101135,0.9988117218017578,4.171323780610692e-06,0.17660029232501984,0.0013118316419422626,0.0013118316419422626,0.0,0.005206771194934845,0.998680591583252,7.65746517572552e-05,0.0,0.0011025521671399474,0.07479322701692581,8.256017463281751e-05,0.17660029232501984
124.12126559950411,0,671,night,0,temporal_v1,,0.0,0.0,2.356194490192345,-0.7585747241973877,nan,nan,0.02215888537466526,0.010273653082549572,0.0,0.999992847442627,0.9989297986030579,3.93614755012095e-06,0.176530122756958,0.001181099098175764,0.001181099098175764,0.0,0.0051027145236730576,0.9988117218017578,5.9323268942534924e-05,0.0,0.0009926256025210023,0.07489728927612305,5.0015827582683414e-05,0.17653010785579681
126.19331309944391,0,681,night,0,temporal_v1,,0.0,0.0,3.141592653589793,-0.723899781703949,nan,nan,0.02171967551112175,0.010070020332932472,0.0,0.9999932646751404,0.9990361332893372,3.7213642372080358e-06,0.176471546292305,0.001063400530256331,0.001063400530256331,0.0,0.005000734701752663,0.9989297986030579,4.468450788408518e-05,0.0,0.0008848968427628279,0.07499927282333374,2.6036621420644224e-05,0.1764715313911438
127.74208480026573,0,691,day,1,temporal_v1,,0.2327267176325675,0.2327267176325675,3.9269908169872414,0.0,nan,nan,0.02782341279089451,0.0,0.0,0.9999945163726807,0.9991319179534912,3.028480477951234e-06,0.1764141023159027,0.0009583425708115101,0.0009583425708115101,0.0,0.004900780506432056,0.9990361332893372,3.3625208743615076e-05,0.0,0.0007793204858899117,0.07509922236204147,9.825147571973503e-06,0.17641408741474152
129.91252319980413,0,701,day,1,temporal_v1,,0.5065987995807112,0.5065987995807112,4.71238898038469,0.0,nan,nan,0.031467504799366,0.0,0.0,0.9999755620956421,0.9992163181304932,1.3413475244306028e-05,0.17639365792274475,0.000843647459987551,0.000843647459987551,0.0,0.004803033545613289,0.9991319179534912,8.19954220787622e-06,0.0,0.0006805703742429614,0.07519696652889252,1.3014177966397256e-06,0.17639365792274475
131.43916490022093,0,711,day,1,temporal_v1,,0.6827144250037704,0.6827144250037704,5.497787143782138,0.0,nan,nan,0.032171495258808136,0.0,0.0,0.9999153017997742,0.9992861747741699,4.658138641389087e-05,0.17638784646987915,0.0006989982794038951,0.0007290916983038187,3.0093418899923563e-05,0.0047079045325517654,0.9992163181304932,0.0,1.4468419067270588e-05,0.0005880101816728711,0.07529209554195404,-1.0127891982847359e-05,0.17638786137104034
133.7101878998801,0,721,day,1,temporal_v1,,0.7959669818088418,0.7959669818088418,0.0,0.0,nan,nan,0.03396886587142944,0.0,0.0,0.9998699426651001,0.999344527721405,7.151876343414187e-05,0.1763281673192978,0.0005837781354784966,0.0006428895867429674,5.9111451264470816e-05,0.004615176934748888,0.9992861747741699,0.0,4.3486448703333735e-05,0.0004981374368071556,0.07538482546806335,-3.0440513000939973e-05,0.1763281524181366
135.40570029988885,0,731,day,1,temporal_v1,,0.8687949412364927,0.8687949412364927,0.7853981633974483,0.0,nan,nan,0.035070352256298065,0.0,0.0,0.9999550580978394,0.9994056224822998,2.470559411449358e-05,0.17625635862350464,0.0006105360807850957,0.0006105360807850957,0.0,0.0045233676210045815,0.999344527721405,3.3986598282353953e-06,0.0,0.0004190125036984682,0.07547663152217865,0.0,0.17625635862350464
137.53786639962345,0,741,day,1,temporal_v1,,0.915627541082557,0.915627541082557,1.5707963267948966,0.0,nan,nan,0.03523050993680954,0.0,0.0,0.9998373985290527,0.9994487762451172,8.94249533303082e-05,0.17615005373954773,0.00043183210073038936,0.0005294589791446924,9.762687841430306e-05,0.004434688948094845,0.9994056224822998,0.0,8.200187585316598e-05,0.00035196973476558924,0.07556530833244324,-5.740131382481195e-05,0.17615006864070892
139.10815660003573,0,751,day,1,temporal_v1,,0.9457436177319438,0.9457436177319438,2.356194490192345,0.0,nan,nan,0.035143982619047165,0.0,0.0,0.9999160170555115,0.9994954466819763,4.621392872650176e-05,0.17605039477348328,0.0004672360955737531,0.0004742693272419274,7.033231668174267e-06,0.004346919246017933,0.9994487762451172,0.0,0.0,0.0002960414276458323,0.075653076171875,0.0,0.17605039477348328
141.27890300005674,0,761,day,1,temporal_v1,,0.9651100008866893,0.9651100008866893,3.141592653589793,0.0,nan,nan,0.03492087870836258,0.0,0.0,0.9999804496765137,0.9995439052581787,1.0765611477836501e-05,0.175923690199852,0.0004849861143156886,0.0004849861143156886,0.0,0.004260196350514889,0.9994954466819763,3.254684270359576e-05,0.0,0.00024695327738299966,0.0757398009300232,0.0,0.17592370510101318
142.77358329948038,0,771,day,1,temporal_v1,,0.9775637079502898,0.9775637079502898,3.9269908169872414,0.0,nan,nan,0.03495195508003235,0.0,0.0,0.9999929666519165,0.9995888471603394,3.899843704857631e-06,0.1758222132921219,0.00044899259228259325,0.00044899259228259325,0.0,0.00417507067322731,0.9995439052581787,3.161557833664119e-05,0.0,0.00021156383445486426,0.07582493126392365,0.0,0.17582222819328308
144.9415311999619,0,781,day,1,temporal_v1,,0.9855721635502179,0.9855721635502179,4.71238898038469,0.0,nan,nan,0.035103682428598404,0.0,0.0,0.9999462366104126,0.999624490737915,2.9574795917142183e-05,0.1757333129644394,0.00035743461921811104,0.0003590768901631236,1.6422709450125694e-06,0.004092160612344742,0.9995888471603394,0.0,0.0,0.0001780360034899786,0.07590784132480621,0.0,0.17573332786560059
146.4644225994125,0,791,day,1,temporal_v1,,0.9907220647618398,0.9907220647618398,5.497787143782138,0.0,nan,nan,0.0351974256336689,0.0,0.0,0.9998534917831421,0.9996473789215088,8.059671381488442e-05,0.1755487620830536,0.00022894563153386116,0.0003086515935137868,7.970596197992563e-05,0.004011929500848055,0.999624490737915,0.0,6.364661385305226e-05,0.00014596711844205856,0.07598806917667389,-4.4552631152328104e-05,0.1755487620830536
148.64114619977772,0,801,day,1,temporal_v1,,0.9940337497875646,0.9940337497875646,0.0,0.0,nan,nan,0.03554639592766762,0.0,0.0,0.9997856616973877,0.9996611475944519,0.00011788940173573792,0.17549222707748413,0.00013827031943947077,0.00026848248671740294,0.00013021216727793217,0.003934049047529697,0.9996473789215088,0.0,0.00010500746429897845,0.00012351886834949255,0.07606595009565353,-7.350521627813578e-05,0.17549224197864532
150.1312696998939,0,811,day,1,temporal_v1,,0.9961633552419101,0.9961633552419101,0.7853981633974483,0.0,nan,nan,0.03579668700695038,0.0,0.0,0.9999359846115112,0.9996886253356934,3.5242723242845386e-05,0.1753542572259903,0.00027473660884425044,0.00027473660884425044,0.0,0.0038560726679861546,0.9996611475944519,7.317548806895502e-06,0.0,0.0001015232119243592,0.07614392042160034,0.0,0.1753542721271515
152.27815429959446,0,821,day,1,temporal_v1,,0.9975328150051268,0.9975328150051268,1.5707963267948966,0.0,nan,nan,0.03567081317305565,0.0,0.0,0.999825656414032,0.9997023344039917,9.590723493602127e-05,0.17522364854812622,0.00013699074042961001,0.00022814259864389896,9.115185821428895e-05,0.0037808693014085293,0.9996886253356934,0.0,7.488354458473623e-05,7.996508793439716e-05,0.07621912658214569,-5.241847975412384e-05,0.17522364854812622
153.81133719999343,0,831,day,1,temporal_v1,,0.9984134570222869,0.9984134570222869,2.356194490192345,0.0,nan,nan,0.0355045460164547,0.0,0.0,0.9999162554740906,0.9997236728668213,4.6095701691228896e-05,0.1751270294189453,0.00021388311870396137,0.00021388311870396137,0.0,0.0037061742041260004,0.9997023344039917,0.0,0.0,6.0819482314400375e-05,0.07629382610321045,0.0,0.1751270294189453
156.0190377999097,0,841,day,1,temporal_v1,,0.9989797608913149,0.9989797608913149,3.141592653589793,0.0,nan,nan,0.03509973734617233,0.0,0.0,0.9999810457229614,0.9997493624687195,1.0462853424542118e-05,0.17497694492340088,0.0002573036472313106,0.0002573036472313106,0.0,0.0036322600208222866,0.9997236728668213,4.912717849947512e-05,0.0,4.931041621603072e-05,0.07636773586273193,0.0,0.17497693002223969
157.51115150004625,0,851,day,1,temporal_v1,,0.9993439271084916,0.9993439271084916,3.9269908169872414,0.0,nan,nan,0.03503512591123581,0.0,0.0,0.9999930262565613,0.9997737407684326,3.8670928006467875e-06,0.17487917840480804,0.00024358963128179312,0.00024358963128179312,0.0,0.003559692297130823,0.9997493624687195,4.6256958739832044e-05,0.0,3.855861723423004e-05,0.07644030451774597,0.0,0.17487919330596924
159.6918228995055,0,861,day,1,temporal_v1,,0.9995781070973381,0.9995781070973381,4.71238898038469,0.0,nan,nan,0.035161275416612625,0.0,0.0,0.9999481439590454,0.999791145324707,2.8541471692733467e-05,0.1747155785560608,0.00017439265502616763,0.00017439265502616763,0.0,0.003489068942144513,0.9997737407684326,0.0,0.0,3.0422006602748297e-05,0.07651093602180481,0.0,0.1747155636548996
161.1746066994965,0,871,day,1,temporal_v1,,0.9997286984058934,0.9997286984058934,5.497787143782138,0.0,nan,nan,0.035249773412942886,0.0,0.0,0.9998615980148315,0.9997981786727905,7.615367940161377e-05,0.17449066042900085,7.040920900180936e-05,0.00013376947026699781,6.336026126518846e-05,0.0034208111464977264,0.999791145324707,0.0,4.530485603027046e-05,2.493075044185389e-05,0.07657918334007263,-3.1713396310806274e-05,0.17449066042900085
163.38104629982263,0,881,day,1,temporal_v1,,0.9998255373472738,0.9998255373472738,0.0,0.0,nan,nan,0.03557721525430679,0.0,0.0,0.9998081922531128,0.9997991323471069,0.00010549612488830462,0.17436644434928894,1.0034767910838127e-05,0.00011433643521741033,0.0001043016673065722,0.003354504704475403,0.9997981786727905,0.0,7.642756099812686e-05,1.9549337594071403e-05,0.07664549350738525,-5.349929051590152e-05,0.17436644434928894
164.9095545001328,0,891,day,1,temporal_v1,,0.999887810400464,0.999887810400464,0.7853981633974483,0.0,nan,nan,0.03580188378691673,0.0,0.0,0.999943733215332,0.9998135566711426,3.093892155447975e-05,0.17422690987586975,0.00014460243983194232,0.00014460243983194232,0.0,0.0032880334183573723,0.9997991323471069,1.8389637261861935e-05,0.0,1.4275565263233148e-05,0.07671196013689041,0.0,0.17422690987586975
167.01254769973457,0,901,day,1,temporal_v1,,1.0,1.0,1.5707963267948966,0.0,nan,nan,0.03566225245594978,0.0,0.0,0.9998394846916199,0.9998161792755127,8.829953731037676e-05,0.17409437894821167,2.586538903415203e-05,0.0001003970974124968,7.453170837834477e-05,0.0032240389846265316,0.9998135566711426,0.0,5.711530684493482e-05,9.107338883040939e-06,0.07677595317363739,-3.998071406385861e-05,0.17409439384937286
168.56336679961532,0,911,day,1,temporal_v1,,1.0,1.0,2.356194490192345,0.0,nan,nan,0.035500071942806244,0.0,0.0,0.9999212026596069,0.9998266696929932,4.336795973358676e-05,0.17395643889904022,0.00010498979827389121,0.00010579155059531331,8.017523214221001e-07,0.0031604254618287086,0.9998161792755127,2.963150109280832e-06,0.0,4.0425220504403114e-06,0.07683957368135452,0.0,0.17395643889904022
170.75996140018106,0,921,day,1,temporal_v1,,1.0,1.0,3.141592653589793,0.0,nan,nan,0.03511201962828636,0.0,0.0,0.9999819993972778,0.9998421669006348,9.914289876178373e-06,0.17380990087985992,0.0001553341280668974,0.0001553341280668974,0.0,0.0030974154360592365,0.9998266696929932,5.288832471705973e-05,0.0,0.0,0.07690258324146271,0.0,0.17380990087985992
172.58664679992944,0,931,day,1,temporal_v1,,1.0,1.0,3.9269908169872414,0.0,nan,nan,0.035054147243499756,0.0,0.0,0.9999933242797852,0.9998572468757629,3.702988124132389e-06,0.173719584941864,0.00015111331595107913,0.00015111331595107913,0.0,0.003035541158169508,0.9998421669006348,4.94559935759753e-05,0.0,0.0,0.07696446031332016,0.0,0.17371957004070282
174.8763568997383,0,941,night,1,temporal_v1,,0.0,0.0,4.71238898038469,-0.968228816986084,nan,nan,0.03476709499955177,0.016119271516799927,0.0,0.9999991655349731,0.9998713731765747,4.949077379023947e-07,0.17352530360221863,0.00014185841428115964,0.00014185841428115964,0.0,0.0029748401138931513,0.9998572468757629,4.736808477900922e-05,0.0,0.0,0.0770251601934433,0.0,0.17352530360221863
176.46043599955738,0,951,night,1,temporal_v1,,0.0,0.0,5.497787143782138,-0.9543523192405701,nan,nan,0.03407799080014229,0.01579977758228779,0.0,0.9999997615814209,0.9998842477798462,1.331471253251948e-07,0.17337311804294586,0.0001283446908928454,0.0001283446908928454,0.0,0.0029153460636734962,0.9998713731765747,4.118334618397057e-05,0.0,0.0,0.07708465307950974,0.0,0.17337313294410706
178.76430889964104,0,961,night,1,temporal_v1,,0.0,0.0,0.0,-0.9535240530967712,nan,nan,0.03340253606438637,0.015486613847315311,0.0,0.9999998211860657,0.9998957514762878,1.1451483317159727e-07,0.1732082962989807,0.00011555530363693833,0.00011555530363693833,0.0,0.002857041545212269,0.9998842477798462,3.550565452314913e-05,0.0,0.0,0.07714295387268066,0.0,0.1732083112001419
180.2066067000851,0,971,night,1,temporal_v1,,0.0,0.0,0.7853981633974483,-0.9650359749794006,nan,nan,0.03274047002196312,0.015179654583334923,0.0,0.9999997615814209,0.9999061822891235,1.2184609943233227e-07,0.17297062277793884,0.00010400079190731049,0.00010400079190731049,0.0,0.0027999032754451036,0.9998957514762878,3.039310104213655e-05,0.0,0.0,0.07720009237527847,0.0,0.17297062277793884
182.40685740020126,0,981,night,1,temporal_v1,,0.0,0.0,1.5707963267948966,-0.9791291356086731,nan,nan,0.03209153190255165,0.01487878430634737,0.0,0.9999997615814209,0.9999154806137085,1.302338290543048e-07,0.17295712232589722,9.359646355733275e-05,9.359646355733275e-05,0.0,0.0027439077384769917,0.9999061822891235,2.5791439838940278e-05,0.0,0.0,0.07725609093904495,0.0,0.17295712232589722
